cast  event       date      time  lat       lon       prmax   bot_Nis  depth     press     temp     potemp    sigma_0   sal_cal  O2_cal  sal_nis  o2_nis  
2     11157-2204  20110606  1304  33.982    146.952   1000.0  24       19.5      19.6      20.462   20.463    1024.425  34.716   nd      34.713   5.216   
2     11157-2204  20110606  1304  33.982    146.952   1000.0  23       18.8      18.9      20.477   20.478    1024.420  34.715   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  22       19.6      19.7      20.460   20.461    1024.425  34.716   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  21       19.1      19.2      20.470   20.472    1024.422  34.715   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  20       49.1      49.5      20.170   20.166    1024.504  34.716   nd      34.715   5.217   
2     11157-2204  20110606  1304  33.982    146.952   1000.0  19       49.8      50.2      20.170   20.166    1024.505  34.717   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  18       49.5      49.9      20.170   20.166    1024.504  34.717   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  17       49.1      49.5      20.170   20.166    1024.504  34.716   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  16       101.4     102.2     18.666   18.653    1024.898  34.720   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  15       101.0     101.8     18.674   18.660    1024.895  34.720   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  14       100.6     101.4     18.680   18.667    1024.893  34.719   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  13       101.3     102.1     18.668   18.655    1024.897  34.720   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  12       197.7     199.3     17.347   17.318    1025.214  34.706   nd      34.707   4.581   
2     11157-2204  20110606  1304  33.982    146.952   1000.0  11       197.7     199.3     17.347   17.318    1025.214  34.706   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  10       197.9     199.5     17.342   17.313    1025.216  34.706   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  9        197.6     199.2     17.350   17.321    1025.214  34.706   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  8        447.0     450.8     7.787    7.744     1026.490  33.954   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  7        446.5     450.3     7.706    7.663     1026.486  33.934   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  6        501.2     505.5     5.439    5.399     1026.655  33.772   nd      33.811   4.485   
2     11157-2204  20110606  1304  33.982    146.952   1000.0  5        501.0     505.3     5.467    5.427     1026.655  33.776   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  4        564.4     569.3     3.612    3.575     1026.757  33.654   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  3        564.8     569.7     3.629    3.591     1026.758  33.657   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  2        745.8     752.7     3.876    3.823     1027.048  34.049   nd      nd       nd      
2     11157-2204  20110606  1304  33.982    146.952   1000.0  1        982.1     991.7     3.485    3.415     1027.307  34.324   nd      34.325   1.032   
4     11158-0752  20110606  2252  34.507    147.004   1002.0  24       22.8      23.0      20.814   20.814    1024.309  34.688   nd      34.688   5.159   
4     11158-0752  20110606  2252  34.507    147.004   1002.0  23       22.5      22.7      20.892   20.893    1024.287  34.686   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  22       22.5      22.7      20.892   20.893    1024.287  34.686   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  21       22.7      22.9      20.840   20.840    1024.302  34.688   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  20       51.7      52.1      19.400   19.396    1024.705  34.716   nd      34.716   5.289   
4     11158-0752  20110606  2252  34.507    147.004   1002.0  19       52.0      52.4      19.397   19.392    1024.706  34.716   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  18       52.1      52.5      19.396   19.391    1024.706  34.716   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  17       52.0      52.4      19.397   19.392    1024.706  34.716   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  16       101.5     102.3     18.349   18.336    1024.988  34.735   nd      34.735   5.025   
4     11158-0752  20110606  2252  34.507    147.004   1002.0  15       101.8     102.6     18.340   18.326    1024.990  34.734   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  14       101.3     102.1     18.356   18.342    1024.986  34.735   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  13       101.7     102.5     18.343   18.329    1024.989  34.734   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  12       201.8     203.4     17.272   17.242    1025.243  34.719   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  11       201.4     203.0     17.275   17.245    1025.242  34.719   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  10       201.2     202.8     17.276   17.247    1025.242  34.719   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  9        201.4     203.0     17.275   17.245    1025.242  34.719   nd      34.719   5.095   
4     11158-0752  20110606  2252  34.507    147.004   1002.0  8        400.3     403.6     12.760   12.709    1026.014  34.435   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  7        399.9     403.2     12.764   12.712    1026.013  34.435   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  6        471.1     475.1     10.065   10.011    1026.401  34.296   nd      34.276   3.608   
4     11158-0752  20110606  2252  34.507    147.004   1002.0  5        470.6     474.6     10.079   10.026    1026.399  34.297   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  4        748.3     755.2     4.791    4.732     1027.058  34.183   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  3        747.7     754.6     4.779    4.721     1027.057  34.180   nd      nd       nd      
4     11158-0752  20110606  2252  34.507    147.004   1002.0  2        991.9     1001.6    3.338    3.268     1027.305  34.305   nd      34.309   0.941   
4     11158-0752  20110606  2252  34.507    147.004   1002.0  1        991.2     1000.9    3.340    3.270     1027.305  34.305   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   24       21.4      21.6      20.660   20.660    1024.375  34.719   nd      34.706   5.220   
5     11158-1448  20110607  0930  34.998    147.001   230.0   23       21.3      21.5      20.664   20.665    1024.373  34.719   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   22       21.3      21.5      20.664   20.665    1024.373  34.719   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   21       21.5      21.7      20.655   20.656    1024.376  34.720   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   20       21.5      21.7      20.655   20.656    1024.376  34.720   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   19       21.3      21.5      20.664   20.665    1024.373  34.719   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   18       50.8      51.2      19.118   19.113    1024.786  34.728   nd      34.713   4.805   
5     11158-1448  20110607  0930  34.998    147.001   230.0   17       50.5      50.9      19.122   19.118    1024.784  34.726   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   16       50.7      51.1      19.119   19.115    1024.786  34.727   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   15       50.7      51.1      19.119   19.115    1024.786  34.727   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   14       50.7      51.1      19.119   19.115    1024.786  34.727   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   13       50.5      50.9      19.122   19.118    1024.784  34.726   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   12       99.5      100.3     18.372   18.359    1024.998  34.755   nd      34.755   4.833   
5     11158-1448  20110607  0930  34.998    147.001   230.0   11       98.9      99.7      18.382   18.369    1024.995  34.755   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   10       98.7      99.5      18.387   18.374    1024.994  34.756   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   9        99.2      100.0     18.376   18.363    1024.997  34.755   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   8        99.7      100.5     18.369   18.356    1024.999  34.755   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   7        98.9      99.7      18.382   18.369    1024.995  34.755   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   6        198.3     199.9     16.223   16.195    1025.435  34.649   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   5        198.0     199.6     16.245   16.217    1025.431  34.651   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   4        197.9     199.5     16.252   16.224    1025.430  34.651   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   3        198.2     199.8     16.230   16.202    1025.434  34.650   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   2        198.1     199.7     16.237   16.209    1025.432  34.650   nd      nd       nd      
5     11158-1448  20110607  0930  34.998    147.001   230.0   1        198.1     199.7     16.237   16.209    1025.432  34.650   nd      34.657   4.269   
6     11158-2010  20110607  1142  34.825    147.119   1000.0  24       19.6      19.7      20.843   20.845    1024.321  34.714   5.187   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  23       19.6      19.7      20.843   20.845    1024.321  34.714   5.187   34.713   5.185   
6     11158-2010  20110607  1142  34.825    147.119   1000.0  22       51.7      52.1      19.201   19.196    1024.757  34.717   4.849   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  21       51.1      51.5      19.214   19.210    1024.752  34.715   4.843   34.712   4.829   
6     11158-2010  20110607  1142  34.825    147.119   1000.0  20       99.0      99.8      18.389   18.376    1025.003  34.767   4.976   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  19       99.0      99.8      18.389   18.376    1025.003  34.767   4.976   34.769   5.029   
6     11158-2010  20110607  1142  34.825    147.119   1000.0  18       205.5     207.1     15.383   15.355    1025.587  34.600   4.174   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  17       204.8     206.4     15.430   15.402    1025.578  34.602   4.179   34.624   4.206   
6     11158-2010  20110607  1142  34.825    147.119   1000.0  16       393.3     396.6     7.485    7.448     1026.593  34.030   4.196   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  15       392.1     395.4     7.526    7.490     1026.591  34.036   4.210   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  14       390.7     394.0     7.613    7.576     1026.588  34.047   4.230   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  13       389.3     392.5     7.609    7.572     1026.579  34.035   4.275   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  12       511.8     516.2     6.209    6.165     1026.863  34.153   2.654   34.152   2.583   
6     11158-2010  20110607  1142  34.825    147.119   1000.0  11       511.9     516.3     6.208    6.164     1026.863  34.153   2.653   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  10       511.4     515.8     6.211    6.167     1026.861  34.151   2.655   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  9        510.0     514.4     6.207    6.163     1026.860  34.150   2.653   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  8        745.6     752.5     4.329    4.273     1027.187  34.282   1.398   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  7        744.9     751.7     4.335    4.279     1027.186  34.282   1.400   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  6        745.1     751.9     4.334    4.278     1027.186  34.282   1.399   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  5        745.1     751.9     4.334    4.278     1027.186  34.282   1.399   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  4        962.2     971.6     3.239    3.172     1027.350  34.350   0.923   34.351   0.968   
6     11158-2010  20110607  1142  34.825    147.119   1000.0  3        964.3     973.7     3.239    3.172     1027.351  34.350   0.926   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  2        964.6     974.0     3.239    3.172     1027.351  34.350   0.926   nd       nd      
6     11158-2010  20110607  1142  34.825    147.119   1000.0  1        964.8     974.2     3.239    3.172     1027.351  34.350   0.926   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  24       20.8      21.0      17.286   17.287    1024.937  34.334   5.591   34.332   5.940   
7     11159-0630  20110607  2211  35.501    146.999   1002.0  23       20.8      21.0      17.286   17.287    1024.937  34.334   5.591   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  22       20.7      20.9      17.289   17.289    1024.936  34.334   5.594   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  21       20.8      21.0      17.286   17.287    1024.937  34.334   5.591   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  20       49.9      50.3      15.107   15.103    1025.431  34.325   4.786   34.296   5.254   
7     11159-0630  20110607  2211  35.501    146.999   1002.0  19       49.4      49.8      15.107   15.103    1025.426  34.319   4.800   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  18       49.8      50.2      15.106   15.102    1025.430  34.324   4.788   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  17       49.7      50.1      15.105   15.101    1025.429  34.323   4.791   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  16       97.4      98.1      12.396   12.386    1025.925  34.239   5.210   34.225   5.279   
7     11159-0630  20110607  2211  35.501    146.999   1002.0  15       96.8      97.5      12.422   12.412    1025.916  34.234   5.210   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  14       97.2      97.9      12.396   12.387    1025.922  34.236   5.208   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  13       96.8      97.5      12.422   12.412    1025.916  34.234   5.210   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  12       200.0     201.6     9.208    9.188     1026.546  34.307   3.000   34.306   3.064   
7     11159-0630  20110607  2211  35.501    146.999   1002.0  11       199.9     201.5     9.212    9.192     1026.546  34.308   3.000   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  10       199.8     201.4     9.215    9.195     1026.545  34.308   3.000   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  9        200.1     201.7     9.205    9.185     1026.547  34.307   2.999   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  8        497.1     501.4     4.449    4.413     1027.085  34.173   1.699   34.169   1.603   
7     11159-0630  20110607  2211  35.501    146.999   1002.0  7        496.9     501.2     4.449    4.413     1027.085  34.173   1.702   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  6        496.8     501.1     4.449    4.413     1027.085  34.173   1.703   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  5        496.6     500.9     4.449    4.413     1027.085  34.173   1.706   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  4        991.5     1001.2    2.814    2.749     1027.428  34.399   0.857   34.401   0.875   
7     11159-0630  20110607  2211  35.501    146.999   1002.0  3        991.6     1001.3    2.814    2.748     1027.428  34.399   0.856   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  2        991.5     1001.2    2.814    2.749     1027.428  34.399   0.857   nd       nd      
7     11159-0630  20110607  2211  35.501    146.999   1002.0  1        991.6     1001.3    2.814    2.748     1027.428  34.399   0.856   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  24       20.9      21.1      18.231   18.231    1024.992  34.706   5.317   34.672   4.703   
8     11159-1253  20110608  0429  35.992    147.025   1000.0  23       20.8      21.0      18.234   18.235    1024.989  34.704   5.329   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  22       21.3      21.5      18.217   18.218    1025.003  34.716   5.271   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  21       21.1      21.3      18.224   18.225    1024.998  34.711   5.294   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  20       20.5      20.7      18.244   18.245    1024.981  34.696   5.363   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  19       51.7      52.1      15.310   15.306    1025.568  34.561   4.359   34.578   4.194   
8     11159-1253  20110608  0429  35.992    147.025   1000.0  18       51.2      51.6      15.350   15.346    1025.561  34.564   4.389   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  17       51.3      51.7      15.342   15.337    1025.562  34.563   4.383   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  16       51.3      51.7      15.342   15.337    1025.562  34.563   4.383   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  15       51.4      51.8      15.333   15.329    1025.564  34.562   4.376   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  14       102.2     103.0     12.053   12.042    1026.118  34.402   3.720   34.413   3.766   
8     11159-1253  20110608  0429  35.992    147.025   1000.0  13       101.5     102.3     12.078   12.068    1026.116  34.406   3.714   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  12       102.0     102.8     12.060   12.050    1026.117  34.403   3.718   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  11       101.8     102.6     12.067   12.057    1026.117  34.404   3.717   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  10       101.4     102.2     12.082   12.072    1026.115  34.406   3.714   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  9        158.8     160.0     8.700    8.685     1026.447  34.079   5.266   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  8        200.9     202.5     8.732    8.713     1026.594  34.272   3.127   34.250   3.118   
8     11159-1253  20110608  0429  35.992    147.025   1000.0  7        199.9     201.5     8.727    8.708     1026.592  34.269   3.091   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  6        501.6     505.9     4.698    4.660     1027.090  34.214   1.641   34.208   1.660   
8     11159-1253  20110608  0429  35.992    147.025   1000.0  5        500.8     505.1     4.707    4.669     1027.089  34.214   1.645   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  4        751.7     758.6     3.199    3.149     1027.321  34.310   0.858   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  3        750.1     757.0     3.206    3.156     1027.320  34.309   0.857   nd       nd      
8     11159-1253  20110608  0429  35.992    147.025   1000.0  2        983.6     993.2     2.794    2.729     1027.454  34.430   0.935   34.427   0.949   
8     11159-1253  20110608  0429  35.992    147.025   1000.0  1        986.0     995.6     2.788    2.723     1027.455  34.430   0.930   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  24       19.9      20.0      15.948   15.949    1025.433  34.573   4.516   34.576   4.512   
9     11159-1855  20110608  1042  36.499    147.005   1002.0  23       20.4      20.6      15.883   15.883    1025.446  34.571   4.468   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  22       20.2      20.4      15.905   15.905    1025.442  34.572   4.484   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  21       19.6      19.7      15.994   15.995    1025.423  34.574   4.566   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  20       50.2      50.6      12.808   12.804    1026.013  34.458   3.857   34.469   3.818   
9     11159-1855  20110608  1042  36.499    147.005   1002.0  19       50.4      50.8      12.797   12.793    1026.015  34.457   3.847   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  18       50.0      50.4      12.819   12.815    1026.012  34.459   3.868   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  17       49.4      49.8      12.854   12.851    1026.006  34.461   3.892   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  16       104.3     105.1     10.496   10.486    1026.348  34.333   3.452   34.333   3.453   
9     11159-1855  20110608  1042  36.499    147.005   1002.0  15       104.5     105.3     10.494   10.484    1026.348  34.332   3.451   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  14       103.9     104.7     10.501   10.491    1026.347  34.333   3.454   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  13       102.6     103.4     10.517   10.507    1026.346  34.335   3.467   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  12       181.8     183.2     5.705    5.691     1026.577  33.717   5.034   33.717   5.154   
9     11159-1855  20110608  1042  36.499    147.005   1002.0  11       181.5     182.9     5.715    5.701     1026.577  33.718   5.030   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  10       181.8     183.2     5.705    5.691     1026.577  33.717   5.034   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  9        182.2     183.6     5.691    5.677     1026.578  33.715   5.040   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  8        397.0     400.3     4.283    4.255     1026.980  34.020   2.066   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  7        398.2     401.5     4.287    4.259     1026.982  34.022   2.058   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  6        495.4     499.6     3.961    3.927     1027.100  34.128   1.436   34.123   1.398   
9     11159-1855  20110608  1042  36.499    147.005   1002.0  5        495.3     499.5     3.962    3.928     1027.100  34.128   1.436   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  4        745.7     752.6     3.231    3.181     1027.327  34.322   0.955   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  3        745.5     752.3     3.232    3.183     1027.327  34.322   0.955   nd       nd      
9     11159-1855  20110608  1042  36.499    147.005   1002.0  2        991.5     1001.2    2.808    2.742     1027.456  34.434   0.941   34.431   0.946   
9     11159-1855  20110608  1042  36.499    147.005   1002.0  1        991.2     1000.9    2.808    2.742     1027.456  34.434   0.942   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  24       21.0      21.2      15.530   15.531    1025.222  34.177   6.352   34.175   6.451   
10    11160-0045  20110608  1625  37.003    147.000   1000.0  23       20.9      21.1      15.567   15.567    1025.214  34.177   6.352   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  22       21.2      21.4      15.457   15.458    1025.238  34.177   6.352   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  21       21.0      21.2      15.530   15.531    1025.222  34.177   6.352   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  20       21.0      21.2      15.530   15.531    1025.222  34.177   6.352   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  19       50.3      50.7      14.000   13.996    1025.589  34.223   5.388   34.217   5.560   
10    11160-0045  20110608  1625  37.003    147.000   1000.0  18       52.1      52.5      13.854   13.850    1025.617  34.221   5.271   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  17       50.7      51.1      13.967   13.963    1025.595  34.222   5.362   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  16       51.3      51.7      13.917   13.912    1025.605  34.221   5.324   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  15       51.0      51.4      13.942   13.938    1025.600  34.221   5.343   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  14       101.9     102.7     10.583   10.573    1026.304  34.296   4.197   34.294   3.858   
10    11160-0045  20110608  1625  37.003    147.000   1000.0  13       102.4     103.2     10.548   10.538    1026.307  34.292   4.181   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  12       101.7     102.5     10.597   10.587    1026.303  34.297   4.204   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  11       101.0     101.8     10.633   10.624    1026.299  34.301   4.220   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  10       101.0     101.8     10.633   10.624    1026.299  34.301   4.220   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  9        210.2     211.9     5.811    5.795     1026.619  33.785   4.826   33.740   4.910   
10    11160-0045  20110608  1625  37.003    147.000   1000.0  8        208.9     210.5     5.748    5.732     1026.614  33.770   4.866   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  7        400.8     404.1     4.599    4.570     1026.969  34.048   2.167   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  6        502.8     507.1     4.170    4.134     1027.090  34.142   1.499   34.136   1.506   
10    11160-0045  20110608  1625  37.003    147.000   1000.0  5        502.8     507.1     4.170    4.134     1027.090  34.142   1.499   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  4        743.5     750.3     3.498    3.447     1027.305  34.325   1.068   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  3        743.7     750.5     3.498    3.447     1027.305  34.325   1.068   nd       nd      
10    11160-0045  20110608  1625  37.003    147.000   1000.0  2        985.9     995.5     2.925    2.859     1027.432  34.417   0.960   34.419   0.994   
10    11160-0045  20110608  1625  37.003    147.000   1000.0  1        986.2     995.8     2.925    2.859     1027.432  34.417   0.960   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  24       19.4      19.5      15.214   15.215    1025.415  34.336   6.136   34.333   6.140   
11    11160-0721  20110608  2251  37.500    147.000   1002.0  23       19.4      19.5      15.214   15.215    1025.415  34.336   6.136   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  22       19.7      19.8      15.203   15.204    1025.417  34.336   6.123   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  21       19.1      19.2      15.225   15.226    1025.412  34.336   6.149   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  20       50.4      50.8      12.756   12.752    1025.878  34.271   5.551   34.278   5.545   
11    11160-0721  20110608  2251  37.500    147.000   1002.0  19       50.3      50.7      12.765   12.761    1025.877  34.271   5.551   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  18       49.5      49.9      12.853   12.849    1025.862  34.274   5.554   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  17       50.5      50.9      12.747   12.743    1025.880  34.271   5.551   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  16       101.3     102.1     10.239   10.229    1026.268  34.173   5.712   34.172   5.714   
11    11160-0721  20110608  2251  37.500    147.000   1002.0  15       101.2     102.0     10.241   10.232    1026.268  34.174   5.712   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  14       100.9     101.7     10.245   10.236    1026.268  34.174   5.712   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  13       100.7     101.5     10.248   10.238    1026.267  34.174   5.713   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  12       198.9     200.5     7.907    7.889     1026.463  33.947   4.784   33.945   4.782   
11    11160-0721  20110608  2251  37.500    147.000   1002.0  11       198.1     199.7     7.928    7.910     1026.461  33.947   4.800   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  10       199.2     200.8     7.901    7.883     1026.464  33.947   4.777   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  9        286.8     289.1     6.465    6.441     1026.709  34.004   3.390   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  8        397.8     401.1     4.821    4.792     1026.923  34.021   2.366   nd       nd      
11    11160-0721  20110608  2251  37.500    147.000   1002.0  7        398.8     402.1     4.818    4.788     1026.924  34.021   2.359   nd       nd      
